"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.521224229E1,-1.107696533E-2,2.260299683E-2,9.840386810E0
4.522225629E1,-2.110610962E-2,1.631607056E-2,9.834998016E0
4.523227029E1,-1.332229614E-2,1.407073975E-2,9.833950195E0
4.524228329E1,-9.729766846E-3,2.350112915E-2,9.850565643E0
4.525229729E1,-7.634124756E-3,2.395019531E-2,9.841584320E0
4.526231129E1,-9.131011963E-3,2.469863892E-2,9.843380585E0
4.527232529E1,-1.077758789E-2,2.664459229E-2,9.846673737E0
4.528233929E1,-1.137634277E-2,1.781295776E-2,9.857151947E0
4.529235229E1,-1.182540894E-2,2.035766602E-2,9.844877472E0
4.530236629E1,-1.841171265E-2,1.960922241E-2,9.849817200E0
4.531238029E1,-7.933502197E-3,2.005828857E-2,9.857301636E0
4.532239429E1,-1.496887207E-3,2.320175171E-2,9.840536499E0
4.533240829E1,-5.388793945E-3,1.571731567E-2,9.853260040E0
4.534242129E1,-1.182540894E-2,1.975891113E-2,9.851164398E0
4.535243529E1,-9.729766846E-3,1.766326904E-2,9.839039612E0
4.536244929E1,-7.334747314E-3,2.679428101E-2,9.849667511E0
4.537246329E1,-1.556762695E-2,1.975891113E-2,9.842482452E0
4.538247729E1,-1.796264648E-2,2.005828857E-2,9.845775604E0
4.539249029E1,-1.377136230E-2,1.960922241E-2,9.846673737E0
4.540250429E1,-1.017883301E-2,1.691482544E-2,9.854457550E0
4.541251829E1,-1.496887207E-2,2.499801636E-2,9.859097900E0
4.542253229E1,-7.484436035E-3,1.601669312E-2,9.845326538E0
4.543254629E1,-1.811233521E-2,1.227447510E-2,9.829010468E0
4.544255929E1,-1.766326904E-2,1.960922241E-2,9.839488678E0
4.545257329E1,-8.681945801E-3,1.856140137E-2,9.841734009E0
4.546258729E1,-1.422042847E-2,1.481918335E-2,9.840237122E0
4.547260129E1,-9.430389404E-3,2.275268555E-2,9.844278717E0
4.548261529E1,-1.257385254E-2,2.769241333E-2,9.842332764E0
4.549262829E1,-8.981323242E-3,2.709365845E-2,9.855954437E0
4.550264229E1,-1.017883301E-2,2.155517578E-2,9.848320312E0
4.551265629E1,-5.239105225E-3,1.856140137E-2,9.854457550E0
4.552267029E1,-8.532257080E-3,2.020797729E-2,9.835297394E0
4.553268429E1,-2.215393066E-2,1.556762695E-2,9.836494904E0
4.554269729E1,-1.242416382E-2,1.975891113E-2,9.842781830E0
4.555271129E1,-1.392105103E-2,2.230361938E-2,9.848769379E0
4.556272529E1,7.484436035E-4,2.275268555E-2,9.849218445E0
4.557273929E1,-1.481918335E-2,1.856140137E-2,9.850116577E0
4.558275329E1,-1.691482544E-2,2.439926147E-2,9.849368134E0
4.559276629E1,-7.185058594E-3,1.571731567E-2,9.847272491E0
4.560278029E1,-1.107696533E-2,1.886077881E-2,9.849517822E0
4.561279429E1,-1.332229614E-2,1.856140137E-2,9.847721558E0
4.562280829E1,-1.945953369E-2,1.886077881E-2,9.842332764E0
4.563282229E1,-1.167572021E-2,2.544708252E-2,9.838141479E0
4.564283529E1,-1.451980591E-2,2.095642090E-2,9.850266266E0
4.565284929E1,-1.691482544E-2,1.871109009E-2,9.843679962E0
4.566286329E1,-1.496887207E-2,1.481918335E-2,9.849817200E0
4.567287729E1,-1.466949463E-2,1.556762695E-2,9.858199768E0
4.568289129E1,-1.242416382E-2,1.182540894E-2,9.850715332E0
4.569290429E1,-1.122665405E-2,1.901046753E-2,9.854906616E0
4.570291829E1,-8.382568359E-3,1.960922241E-2,9.844877472E0
4.571293229E1,-5.688171387E-3,2.005828857E-2,9.849218445E0
4.572294629E1,4.790039062E-3,1.137634277E-2,9.839338989E0
4.573296029E1,-7.484436035E-3,1.287322998E-2,9.846074982E0
4.574297329E1,-1.930984497E-2,1.916015625E-2,9.847871246E0
4.575298729E1,-5.388793945E-3,1.422042847E-2,9.847571869E0
4.576300129E1,-1.422042847E-2,1.796264648E-2,9.852361908E0
4.577301529E1,-1.422042847E-2,1.422042847E-2,9.845625916E0
4.578302929E1,-8.532257080E-3,1.377136230E-2,9.842033386E0
4.579304229E1,-1.062789917E-2,1.287322998E-2,9.848619690E0
4.580305629E1,-5.837860107E-3,2.200424194E-2,9.843081207E0
4.581307029E1,-1.332229614E-2,1.826202393E-2,9.834249573E0
4.582308429E1,-2.020797729E-2,1.990859985E-2,9.842183075E0
4.583309829E1,-1.017883301E-2,2.260299683E-2,9.850116577E0
4.584311129E1,-5.388793945E-3,2.245330811E-2,9.846224670E0
4.585312529E1,-1.721420288E-2,2.110610962E-2,9.850865021E0
4.586313929E1,-1.347198486E-2,1.826202393E-2,9.846224670E0
4.587315329E1,-1.317260742E-2,1.751358032E-2,9.843829651E0
4.588316729E1,-2.993774414E-3,1.945953369E-2,9.843829651E0
4.589318029E1,-3.293151855E-3,2.320175171E-2,9.846224670E0
4.590319429E1,-2.694396973E-3,1.796264648E-2,9.850565643E0
4.591320829E1,-1.167572021E-2,1.601669312E-2,9.846074982E0
4.592322229E1,-5.089416504E-3,1.856140137E-2,9.848919067E0
4.593323629E1,-5.239105225E-3,1.541793823E-2,9.841135254E0
4.594324929E1,-1.392105103E-2,1.930984497E-2,9.850565643E0
4.595326329E1,-1.706451416E-2,1.781295776E-2,9.850116577E0
4.596327729E1,-2.170486450E-2,2.395019531E-2,9.840536499E0
4.597329129E1,-1.437011719E-2,2.080673218E-2,9.857750702E0
4.598330529E1,-4.191284180E-3,1.152603149E-2,9.853858795E0
4.599331829E1,-6.436614990E-3,2.125579834E-2,9.854457550E0
4.600333229E1,-3.442840576E-3,2.424957275E-2,9.849218445E0
4.601334629E1,-1.242416382E-2,2.230361938E-2,9.849517822E0
4.602336029E1,-9.729766846E-3,1.856140137E-2,9.842033386E0
4.603337429E1,-1.137634277E-2,1.736389160E-2,9.845326538E0
4.604338729E1,-1.347198486E-2,2.469863892E-2,9.840835876E0
4.605340129E1,-1.751358032E-2,1.451980591E-2,9.842033386E0
4.606341529E1,-1.167572021E-2,1.511856079E-2,9.851613464E0
4.607342929E1,-9.280700684E-3,1.781295776E-2,9.845775604E0
4.608344329E1,-1.062789917E-2,1.766326904E-2,9.841284943E0
4.609345629E1,-1.272354126E-2,2.200424194E-2,9.857451324E0
4.610347029E1,-1.032852173E-2,1.960922241E-2,9.843979340E0
4.611348529E1,-7.185058594E-3,2.020797729E-2,9.843230896E0
4.612349929E1,-1.032852173E-2,2.484832764E-2,9.842482452E0
4.613351329E1,-7.484436035E-3,1.751358032E-2,9.842482452E0
4.614352629E1,-8.382568359E-3,2.065704346E-2,9.841584320E0
4.615354029E1,-1.945953369E-3,1.945953369E-2,9.843979340E0
4.616355429E1,-1.317260742E-2,2.155517578E-2,9.850715332E0
4.617356829E1,-1.302291870E-2,1.422042847E-2,9.837243347E0
4.618358229E1,-7.933502197E-3,1.362167358E-2,9.836045837E0
4.619359529E1,-1.092727661E-2,2.035766602E-2,9.853559418E0
4.620360929E1,-1.287322998E-2,2.529739380E-2,9.851164398E0
4.621362329E1,-7.185058594E-3,2.065704346E-2,9.839488678E0
4.622363729E1,1.197509766E-3,1.586700439E-2,9.843530273E0
4.623365129E1,-6.735992432E-3,1.781295776E-2,9.842781830E0
4.624366429E1,-4.041595459E-3,1.990859985E-2,9.843380585E0
4.625367829E1,-7.933502197E-3,2.784210205E-2,9.847871246E0
4.626369229E1,-7.334747314E-3,2.335144043E-2,9.851314087E0
4.627370629E1,-1.062789917E-2,1.362167358E-2,9.851164398E0
4.628372029E1,-4.640350342E-3,1.541793823E-2,9.851314087E0
4.629373329E1,-1.152603149E-2,2.095642090E-2,9.853559418E0
4.630374729E1,-1.706451416E-2,2.844085693E-2,9.842183075E0
4.631376129E1,-4.939727783E-3,2.439926147E-2,9.840536499E0
4.632377529E1,-8.831634521E-3,1.676513672E-2,9.841883698E0
4.633378929E1,-1.691482544E-2,1.796264648E-2,9.851314087E0
4.634380229E1,-1.047821045E-2,2.095642090E-2,9.849068756E0
4.635381629E1,-4.191284180E-3,2.260299683E-2,9.846074982E0
4.636383029E1,-1.945953369E-3,1.841171265E-2,9.849368134E0
4.637384429E1,-1.646575928E-3,1.706451416E-2,9.841135254E0
4.638385829E1,-1.796264648E-3,1.586700439E-2,9.843679962E0
4.639387129E1,-1.586700439E-2,2.290237427E-2,9.835147705E0
4.640388529E1,-1.077758789E-2,1.841171265E-2,9.838440857E0
4.641389929E1,-7.783813477E-3,2.065704346E-2,9.840386810E0
4.642391329E1,7.484436035E-4,1.990859985E-2,9.845925293E0
4.643392729E1,-8.532257080E-3,2.230361938E-2,9.837991791E0
4.644394029E1,-1.556762695E-2,2.080673218E-2,9.846673737E0
4.645395429E1,-8.083190918E-3,1.751358032E-2,9.846973114E0
4.646396829E1,-2.395019531E-3,1.841171265E-2,9.841434631E0
4.647398229E1,-1.137634277E-2,1.960922241E-2,9.847122803E0
4.648399629E1,-7.185058594E-3,1.437011719E-2,9.840087433E0
4.649400929E1,-1.646575928E-3,1.796264648E-2,9.846374359E0
4.650402329E1,-7.933502197E-3,2.185455322E-2,9.849517822E0
4.651403729E1,-8.232879639E-3,2.170486450E-2,9.850715332E0
4.652405129E1,-1.691482544E-2,1.541793823E-2,9.850415955E0
4.653406529E1,-1.496887207E-2,2.305206299E-2,9.847122803E0
4.654407829E1,-3.742218018E-3,2.050735474E-2,9.842931519E0
4.655409229E1,-8.083190918E-3,1.856140137E-2,9.855355682E0
4.656410629E1,-9.879455566E-3,3.173400879E-2,9.841734009E0
4.657412029E1,-1.182540894E-2,2.005828857E-2,9.850865021E0
4.658413429E1,-1.077758789E-2,1.466949463E-2,9.847871246E0
4.659414829E1,-1.526824951E-2,1.960922241E-2,9.851912842E0
4.660416129E1,-8.232879639E-3,2.424957275E-2,9.837692413E0
4.661417529E1,-9.131011963E-3,1.930984497E-2,9.838440857E0
4.662418929E1,-6.586303711E-3,1.781295776E-2,9.837692413E0
4.663420329E1,-1.826202393E-2,1.751358032E-2,9.843380585E0
4.664421729E1,-1.047821045E-2,2.005828857E-2,9.845625916E0
4.665423029E1,-1.167572021E-2,1.901046753E-2,9.848320312E0
4.666424429E1,-3.143463135E-3,1.287322998E-2,9.845476227E0
4.667425829E1,-3.293151855E-3,1.347198486E-2,9.847422180E0
4.668427229E1,-1.347198486E-3,1.691482544E-2,9.847721558E0
4.669428629E1,-8.831634521E-3,1.496887207E-2,9.847871246E0
4.670429929E1,-4.340972900E-3,1.631607056E-2,9.847422180E0
4.671431329E1,2.993774414E-4,2.125579834E-2,9.847721558E0
4.672432729E1,-1.197509766E-2,2.005828857E-2,9.854158173E0
4.673434129E1,-1.631607056E-2,1.661544800E-2,9.842033386E0
4.674435529E1,-1.646575928E-3,1.886077881E-2,9.845775604E0
4.675436829E1,3.293151855E-3,2.065704346E-2,9.845027161E0
4.676438229E1,-1.466949463E-2,2.080673218E-2,9.850266266E0
4.677439629E1,-6.137237549E-3,1.377136230E-2,9.839488678E0
4.678441029E1,-2.350112915E-2,1.227447510E-2,9.854457550E0
4.679442429E1,8.083190918E-3,1.751358032E-2,9.848619690E0
4.680443729E1,-1.302291870E-2,1.871109009E-2,9.840386810E0
4.681445129E1,-5.837860107E-3,2.604583740E-2,9.839189301E0
4.682446529E1,-1.377136230E-2,1.721420288E-2,9.839638367E0
4.683447929E1,-6.885681152E-3,2.215393066E-2,9.841434631E0
4.684449329E1,-8.532257080E-3,1.451980591E-2,9.841284943E0
4.685450629E1,-1.197509766E-2,2.260299683E-2,9.855505371E0
4.686452029E1,-1.092727661E-2,2.200424194E-2,9.845326538E0
4.687453429E1,-1.032852173E-2,1.691482544E-2,9.849218445E0
4.688454829E1,-1.197509766E-2,7.334747314E-3,9.866732025E0
4.689456229E1,-1.736389160E-2,2.634521484E-2,9.824070740E0
4.690457529E1,-2.993774414E-3,2.754272461E-2,9.851463776E0
4.691458929E1,-1.886077881E-2,6.137237549E-3,9.827363892E0
4.692460329E1,-9.280700684E-3,2.739303589E-2,9.845625916E0
4.693461729E1,-6.286926270E-3,7.035369873E-3,9.828262024E0
4.694463129E1,1.347198486E-3,2.275268555E-2,9.843829651E0
4.695464429E1,-7.762857056E-1,-2.938389587E-1,9.757309570E0
4.696465829E1,-1.489103394E0,-6.821315002E-1,9.574689331E0
4.697467229E1,-1.353186035E-1,-1.339714050E-1,9.933193817E0
4.698468629E1,5.095404053E-1,2.772235107E-1,9.993368683E0
4.699470029E1,9.891430664E-1,5.689668274E-1,9.941277008E0
4.700471329E1,8.851094055E-1,4.915777588E-1,9.933642883E0
4.701472729E1,1.288819885E-1,4.999603271E-2,9.923763428E0
4.702474129E1,-5.418731689E-2,9.430389404E-3,9.716294861E0
4.703475529E1,2.380050659E-2,-6.316864014E-2,9.790540466E0
4.704476929E1,-1.419049072E-1,1.960922241E-2,9.939630432E0
4.705478229E1,-1.901046753E-1,2.155517578E-2,9.834249573E0
4.706479629E1,3.218307495E-2,1.002914429E-2,9.821376343E0
4.707481029E1,-1.975891113E-2,3.547622681E-2,9.838889923E0
4.708482429E1,-1.272354126E-2,2.514770508E-2,9.832602997E0
4.709483829E1,-2.439926147E-2,1.960922241E-2,9.837243347E0
4.710485129E1,-2.320175171E-2,2.409988403E-2,9.833800507E0
4.711486504E1,-2.888992310E-2,2.080673218E-2,9.839937744E0
4.712487904E1,-1.901046753E-2,2.844085693E-2,9.855655060E0
4.713489304E1,-2.769241333E-2,2.365081787E-2,9.847272491E0
4.714490704E1,-1.173559570E-1,-1.332229614E-2,9.841284943E0
4.715492104E1,6.032455444E-2,6.047424316E-2,9.868378601E0
4.716493404E1,1.062789917E-2,5.298980713E-2,9.895472260E0
4.717494804E1,-6.945556641E-2,-3.772155762E-2,9.777218170E0
4.718496204E1,1.047821045E-3,6.002517700E-2,9.877958679E0
4.719497604E1,-3.981719971E-2,-7.484436035E-4,9.828411713E0
4.720499004E1,4.640350342E-3,4.236190796E-2,9.828262024E0
4.721500304E1,-3.338058472E-2,2.065704346E-2,9.858499146E0
4.722501704E1,-2.035766602E-2,2.065704346E-2,9.851314087E0
4.723503104E1,-3.308120728E-2,1.691482544E-2,9.849068756E0
4.724504504E1,-4.445755005E-2,9.430389404E-3,9.837842102E0
4.725505904E1,-6.870712280E-2,5.987548828E-4,9.846224670E0
4.726507204E1,-7.619155884E-2,1.197509766E-2,9.859696655E0
4.727508604E1,-7.200027466E-2,2.784210205E-2,9.869576111E0
4.728510004E1,-5.403762817E-2,2.829116821E-2,9.862840118E0
4.729511404E1,-2.140548706E-2,4.685256958E-2,9.839189301E0
4.730512804E1,1.257385254E-2,8.681945801E-3,9.806257782E0
4.731514104E1,8.457412720E-2,3.772155762E-2,9.865833893E0
4.732515504E1,1.106199646E-1,4.355941772E-2,9.820478210E0
4.733516904E1,-2.709365845E-2,1.407073975E-2,9.849817200E0
4.734518304E1,-3.787124634E-2,4.640350342E-3,9.830357666E0
4.735519704E1,-4.460723877E-2,6.586303711E-3,9.841434631E0
4.736521004E1,-7.394622803E-2,2.829116821E-2,9.863289185E0
4.737522404E1,-1.811233521E-2,9.430389404E-3,9.798024902E0
4.738523804E1,6.421646118E-2,1.107696533E-2,9.865534515E0
4.739525204E1,4.071533203E-2,6.586303711E-2,9.861642609E0
4.740526604E1,-4.520599365E-2,1.227447510E-2,9.841434631E0
4.741527904E1,-1.167572021E-2,1.347198486E-2,9.831405487E0
4.742529304E1,-1.751358032E-2,2.844085693E-2,9.847122803E0
4.743530704E1,-1.826202393E-2,2.245330811E-2,9.841284943E0
4.744532104E1,-1.437011719E-2,2.200424194E-2,9.856403503E0
4.745533504E1,-2.335144043E-2,1.167572021E-2,9.840237122E0
4.746534804E1,-2.200424194E-2,1.796264648E-2,9.841135254E0
4.747536204E1,-4.355941772E-2,8.232879639E-3,9.846973114E0
4.748537604E1,-5.688171387E-2,1.197509766E-2,9.835297394E0
4.749539004E1,-1.519340515E-1,-5.837860107E-3,9.841135254E0
4.750540404E1,-2.305206299E-1,-7.035369873E-3,9.864935760E0
4.751541704E1,-1.227447510E-1,1.182540894E-2,9.860445099E0
4.752543104E1,-1.167572021E-2,2.844085693E-3,9.804910583E0
4.753544504E1,6.526428223E-2,-0.000000000E0,9.836794281E0
4.754545904E1,3.367996216E-2,-6.735992432E-3,9.848170624E0
4.755547304E1,-5.194198608E-2,3.113525391E-2,9.857301636E0
4.756548704E1,-8.068222046E-2,3.832031250E-2,9.859397278E0
4.757550004E1,-7.993377686E-2,2.948867798E-2,9.856403503E0
4.758551404E1,-1.661544800E-2,2.529739380E-2,9.865684204E0
4.759552804E1,1.242416382E-1,2.035766602E-2,9.849368134E0
4.760554204E1,1.404080200E-1,2.649490356E-2,9.832752686E0
4.761555604E1,9.759704590E-2,6.047424316E-2,9.867630157E0
4.762556904E1,9.086105347E-2,8.262817383E-2,9.864786072E0
4.763558304E1,2.664459229E-2,5.328918457E-2,9.869875488E0
4.764559704E1,-4.640350342E-3,5.987548828E-3,9.831405487E0
4.765561104E1,2.514770508E-2,1.526824951E-2,9.821825409E0
4.766562504E1,3.966751099E-2,4.071533203E-2,9.841883698E0
4.767563804E1,3.757186890E-2,2.664459229E-2,9.819280701E0
4.768565204E1,5.029541016E-2,3.517684937E-2,9.830657043E0
4.769566604E1,-8.502319336E-2,2.215393066E-2,9.880802765E0
4.770568004E1,-2.414479065E-1,8.681945801E-3,9.852661285E0
4.771569404E1,-1.451980591E-2,-5.538482666E-3,9.839638367E0
4.772570704E1,2.335144043E-2,1.496887207E-2,9.844428406E0
4.773572104E1,-5.733078003E-2,1.990859985E-2,9.851763153E0
4.774573504E1,-2.544708252E-3,3.547622681E-2,9.845027161E0
4.775574904E1,-3.802093506E-2,1.586700439E-2,9.839788055E0
4.776576304E1,-1.107696533E-2,2.215393066E-2,9.845775604E0
4.777577604E1,-2.918930054E-2,1.317260742E-2,9.839039612E0
4.778579004E1,-1.227447510E-2,3.577560425E-2,9.841284943E0
4.779580404E1,-2.529739380E-2,1.796264648E-2,9.846823425E0
4.780581804E1,-1.422042847E-2,2.290237427E-2,9.842632141E0
4.781583204E1,-2.260299683E-2,2.439926147E-2,9.837692413E0
4.782584504E1,-2.380050659E-2,2.350112915E-2,9.848769379E0
4.783585904E1,-2.859054565E-2,2.454895020E-2,9.845027161E0
4.784587304E1,-2.529739380E-2,1.556762695E-2,9.846374359E0
4.785588704E1,-2.200424194E-2,1.975891113E-2,9.847571869E0
4.786590104E1,-2.155517578E-2,2.499801636E-2,9.844278717E0
4.787591504E1,-1.856140137E-2,3.098556519E-2,9.846673737E0
4.788592804E1,-1.422042847E-2,2.065704346E-2,9.844578094E0
4.789594204E1,-2.619552612E-2,1.886077881E-2,9.846673737E0
4.790595604E1,-2.320175171E-2,2.260299683E-2,9.840835876E0
4.791597004E1,-1.047821045E-2,2.694396973E-2,9.844278717E0
4.792598404E1,-1.451980591E-2,2.634521484E-2,9.847122803E0
4.793599704E1,-1.811233521E-2,2.365081787E-2,9.833800507E0
4.794601104E1,-1.586700439E-2,2.559677124E-2,9.840237122E0
4.795602504E1,-1.272354126E-2,1.856140137E-2,9.844727783E0
4.796603904E1,-1.317260742E-2,2.365081787E-2,9.845625916E0
4.797605304E1,-1.646575928E-2,1.466949463E-2,9.851463776E0
4.798606604E1,-1.227447510E-2,2.065704346E-2,9.849368134E0
4.799608004E1,-1.437011719E-2,2.424957275E-2,9.839338989E0
4.800609404E1,-2.380050659E-2,1.975891113E-2,9.848170624E0
4.801610804E1,-2.335144043E-2,1.706451416E-2,9.842781830E0
4.802612204E1,-1.736389160E-2,2.874023438E-2,9.840386810E0
4.803613504E1,-1.317260742E-2,1.676513672E-2,9.839338989E0
4.804614904E1,-2.065704346E-2,2.395019531E-2,9.841734009E0
4.805616304E1,-1.751358032E-2,2.200424194E-2,9.843829651E0
4.806617704E1,-9.879455566E-3,1.706451416E-2,9.841734009E0
4.807619104E1,-1.736389160E-2,2.589614868E-2,9.842482452E0
4.808620404E1,-2.140548706E-2,2.874023438E-2,9.852361908E0
4.809621804E1,-1.796264648E-2,2.529739380E-2,9.857151947E0
4.810623204E1,-2.125579834E-2,2.140548706E-2,9.852511597E0
4.811624579E1,-2.544708252E-2,1.945953369E-2,9.837692413E0
4.812625979E1,-2.350112915E-2,1.601669312E-2,9.842332764E0
4.813627379E1,-1.197509766E-2,2.634521484E-2,9.846823425E0
4.814628679E1,-8.831634521E-3,1.571731567E-2,9.845625916E0
4.815630079E1,-1.796264648E-2,2.395019531E-2,9.843829651E0
4.816631479E1,-5.837860107E-3,2.110610962E-2,9.854756927E0
4.817632879E1,-1.706451416E-2,2.395019531E-2,9.843679962E0
4.818634279E1,-1.556762695E-2,2.305206299E-2,9.847122803E0
4.819635579E1,-2.050735474E-2,2.469863892E-2,9.843081207E0
4.820636979E1,-2.604583740E-2,2.424957275E-2,9.840237122E0
4.821638379E1,-1.975891113E-2,2.155517578E-2,9.842033386E0
4.822639779E1,-1.541793823E-2,2.424957275E-2,9.852960663E0
4.823641179E1,-1.691482544E-2,2.948867798E-2,9.843081207E0
4.824642479E1,-1.032852173E-2,1.916015625E-2,9.837093658E0
4.825643879E1,-2.230361938E-2,2.005828857E-2,9.845476227E0
4.826645279E1,-1.781295776E-2,2.724334717E-2,9.846823425E0
4.827646679E1,-2.200424194E-2,2.140548706E-2,9.849368134E0
4.828648079E1,-2.185455322E-2,1.960922241E-2,9.848470001E0
4.829649379E1,-1.916015625E-2,2.739303589E-2,9.841584320E0
4.830650779E1,-1.407073975E-2,2.574645996E-2,9.840087433E0
4.831652179E1,-2.290237427E-2,1.856140137E-2,9.844877472E0
4.832653579E1,-2.814147949E-2,2.185455322E-2,9.845326538E0
4.833654979E1,-1.871109009E-2,2.290237427E-2,9.843380585E0
4.834656279E1,-2.095642090E-2,1.796264648E-2,9.854906616E0
4.835657679E1,-1.975891113E-2,1.721420288E-2,9.857750702E0
4.836659079E1,-3.068618774E-2,1.751358032E-2,9.853709106E0
4.837660479E1,-1.960922241E-2,1.811233521E-2,9.839488678E0
4.838661879E1,-1.871109009E-2,1.901046753E-2,9.845775604E0
4.839663279E1,-1.152603149E-2,1.960922241E-2,9.837692413E0
4.840664579E1,-1.796264648E-2,1.062789917E-2,9.837243347E0
4.841665979E1,-2.080673218E-2,2.844085693E-2,9.843679962E0
4.842667379E1,-1.781295776E-2,1.856140137E-2,9.846074982E0
4.843668779E1,-2.724334717E-2,2.305206299E-2,9.837842102E0
4.844670179E1,-2.335144043E-2,2.320175171E-2,9.841584320E0
4.845671479E1,-1.871109009E-2,2.514770508E-2,9.836494904E0
4.846672879E1,-1.451980591E-2,2.634521484E-2,9.842332764E0
4.847674279E1,-1.302291870E-2,2.514770508E-2,9.841734009E0
4.848675679E1,-1.691482544E-2,2.140548706E-2,9.832602997E0
4.849677079E1,-1.392105103E-2,1.841171265E-2,9.835596771E0
4.850678379E1,-1.332229614E-2,2.185455322E-2,9.844578094E0
4.851679779E1,-1.511856079E-2,2.784210205E-2,9.842033386E0
4.852681179E1,-1.362167358E-2,2.439926147E-2,9.848619690E0
4.853682579E1,-1.122665405E-2,2.335144043E-2,9.838889923E0
4.854683979E1,-1.811233521E-2,2.050735474E-2,9.844129028E0
4.855685279E1,-2.230361938E-2,2.245330811E-2,9.836943970E0
4.856686679E1,-2.125579834E-2,2.215393066E-2,9.844578094E0
4.857688079E1,-1.930984497E-2,1.661544800E-2,9.845925293E0
4.858689479E1,-2.290237427E-2,2.664459229E-2,9.845176849E0
4.859690879E1,-2.395019531E-2,1.676513672E-2,9.840835876E0
4.860692179E1,-2.215393066E-2,2.694396973E-2,9.839189301E0
4.861693579E1,-1.781295776E-2,3.083587646E-2,9.844877472E0
4.862694979E1,-1.781295776E-2,2.395019531E-2,9.855355682E0
4.863696379E1,-1.451980591E-2,1.990859985E-2,9.856104126E0
4.864697779E1,-1.960922241E-2,1.736389160E-2,9.840985565E0
4.865699179E1,-1.137634277E-2,1.826202393E-2,9.848170624E0
4.866700479E1,-1.526824951E-2,2.035766602E-2,9.846973114E0
4.867701879E1,-9.729766846E-3,2.230361938E-2,9.843829651E0
4.868703279E1,-1.257385254E-2,2.529739380E-2,9.850715332E0
4.869704679E1,-1.556762695E-2,2.095642090E-2,9.847272491E0
4.870706079E1,-2.005828857E-2,1.362167358E-2,9.839039612E0
4.871707379E1,-1.496887207E-2,2.125579834E-2,9.844727783E0
4.872708779E1,-1.616638184E-2,1.901046753E-2,9.853858795E0
4.873710179E1,-1.930984497E-2,1.796264648E-2,9.841883698E0
4.874711579E1,-1.796264648E-2,1.871109009E-2,9.852960663E0
4.875712979E1,-1.781295776E-2,2.963836670E-2,9.848919067E0
4.876714279E1,-1.916015625E-2,2.170486450E-2,9.838440857E0
4.877715679E1,-1.601669312E-2,2.604583740E-2,9.848020935E0
4.878717079E1,-1.856140137E-2,1.661544800E-2,9.845625916E0
4.879718479E1,-1.586700439E-2,2.245330811E-2,9.857750702E0
4.880719879E1,-1.631607056E-2,2.155517578E-2,9.839338989E0
4.881721179E1,-1.916015625E-2,2.050735474E-2,9.841584320E0
4.882722579E1,-2.080673218E-2,1.556762695E-2,9.849817200E0
4.883723979E1,-1.901046753E-2,1.766326904E-2,9.836644592E0
4.884725379E1,-1.362167358E-2,2.215393066E-2,9.840985565E0
