"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.358500058E1,-2.238669586E1,-9.926041365E-1,-4.883511353E1
4.359501458E1,-2.205023956E1,-1.011880517E0,-4.898974609E1
4.360502858E1,-2.243871307E1,-1.033118486E0,-4.930895996E1
4.361504258E1,-2.224350739E1,-7.496273518E-1,-4.899386597E1
4.362505558E1,-2.222014618E1,-9.749400616E-1,-4.929959106E1
4.363506958E1,-2.213430023E1,-1.094552159E0,-4.928259277E1
4.364508358E1,-2.236820221E1,-8.863581419E-1,-4.938867188E1
4.365509758E1,-2.225389862E1,-1.074329615E0,-4.902081299E1
4.366511158E1,-2.245001984E1,-1.024158835E0,-4.896377563E1
4.367512458E1,-2.241356659E1,-9.838669300E-1,-4.889968872E1
4.368513858E1,-2.246340179E1,-9.403065443E-1,-4.932861328E1
4.369515258E1,-2.225128937E1,-9.767251015E-1,-4.950222778E1
4.370516658E1,-2.223848724E1,-7.920650244E-1,-4.935836792E1
4.371518058E1,-2.210710907E1,-7.442793846E-1,-4.943920898E1
4.372519358E1,-2.227629852E1,-7.033563852E-1,-4.949719238E1
4.373520758E1,-2.246344757E1,-5.528688431E-1,-4.926782227E1
4.374522158E1,-2.241556549E1,-7.143095732E-1,-4.914038086E1
4.375523558E1,-2.229634857E1,-6.532475948E-1,-4.910629272E1
4.376524958E1,-2.243956757E1,-5.770862103E-1,-4.898251343E1
4.377526258E1,-2.205927277E1,-7.685338259E-1,-4.923095703E1
4.378527658E1,-2.211707306E1,-7.068208456E-1,-4.891781616E1
4.379529058E1,-2.218932343E1,-5.520755053E-1,-4.921917725E1
4.380530458E1,-2.226477814E1,-6.325194836E-1,-4.915316772E1
4.381531758E1,-2.242887115E1,-5.917197466E-1,-4.929028320E1
4.382533158E1,-2.225411224E1,-8.201503754E-1,-4.947961426E1
4.383534558E1,-2.223027802E1,-7.784929276E-1,-4.925006104E1
4.384535958E1,-2.223027802E1,-7.784929276E-1,-4.925006104E1
4.385537358E1,-2.230796051E1,-8.859158754E-1,-4.937799072E1
4.386538658E1,-2.218946075E1,-7.183860540E-1,-4.937429810E1
4.387540058E1,-2.210097504E1,-6.536000967E-1,-4.915658569E1
4.388541458E1,-2.219173431E1,-6.738039255E-1,-4.899722290E1
4.389542858E1,-2.233623505E1,-9.165294170E-1,-4.915417480E1
4.390544258E1,-2.213304901E1,-6.056039333E-1,-4.912762451E1
4.391545558E1,-2.216852570E1,-5.653493404E-1,-4.919555664E1
4.392546958E1,-2.209975433E1,-5.068118572E-1,-4.915084839E1
4.393548358E1,-2.214722443E1,-4.996484518E-1,-4.914654541E1
4.394549758E1,-2.205297089E1,-6.471805573E-1,-4.935260010E1
4.395551158E1,-2.193535614E1,-7.863656282E-1,-4.931417847E1
4.396552458E1,-2.208748627E1,-8.471232653E-1,-4.945236206E1
4.397553858E1,-2.227492523E1,-7.870974541E-1,-4.939962769E1
4.398555258E1,-2.227169037E1,-9.597554207E-1,-4.933047485E1
4.399556658E1,-2.204668427E1,-1.011951923E0,-4.914004517E1
4.400558058E1,-2.225408173E1,-8.387031555E-1,-4.911239624E1
4.401559358E1,-2.209038544E1,-7.129830122E-1,-4.942190552E1
4.402560758E1,-2.219162750E1,-9.263156652E-1,-4.922335815E1
4.403562158E1,-2.205556488E1,-6.579914093E-1,-4.947024536E1
4.404563558E1,-2.248081207E1,-7.285640240E-1,-4.957791138E1
4.405564958E1,-2.228783417E1,-6.126254797E-1,-4.923712158E1
4.406566258E1,-2.208138275E1,-5.782527924E-1,-4.942828369E1
4.407567658E1,-2.223343658E1,-7.535616159E-1,-4.915560913E1
4.408569058E1,-2.242185211E1,-9.037959576E-1,-4.898425293E1
4.409570458E1,-2.232639313E1,-7.622921467E-1,-4.924966431E1
4.410571858E1,-2.225814056E1,-8.519408703E-1,-4.914193726E1
4.411573579E1,-2.221385956E1,-6.076233387E-1,-4.909921265E1
4.412574979E1,-2.212978363E1,-8.591058254E-1,-4.936718750E1
4.413576379E1,-2.244092560E1,-8.400446177E-1,-4.955389404E1
4.414577779E1,-2.227399445E1,-8.334844112E-1,-4.913565063E1
4.415579079E1,-2.246247101E1,-7.601393461E-1,-4.898187256E1
4.416580479E1,-2.255071259E1,-9.686533213E-1,-4.922241211E1
4.417581879E1,-2.235291290E1,-6.523354053E-1,-4.943594360E1
4.418583279E1,-2.215225983E1,-6.914553642E-1,-4.934783936E1
4.419584679E1,-2.215335846E1,-8.143800497E-1,-4.902163696E1
4.420585979E1,-2.247019196E1,-7.175221443E-1,-4.883511353E1
4.421587379E1,-2.210108185E1,-1.005678773E0,-4.901074219E1
4.422588779E1,-2.209928131E1,-8.522219658E-1,-4.923828125E1
4.423590179E1,-2.230602264E1,-8.342975378E-1,-4.908248901E1
4.424591579E1,-2.234177399E1,-1.025520205E0,-4.916775513E1
4.425592879E1,-2.230141449E1,-6.525610685E-1,-4.899740601E1
4.426594279E1,-2.220638275E1,-1.005911112E0,-4.912753296E1
4.427595679E1,-2.209342194E1,-9.219648838E-1,-4.907434082E1
4.428597079E1,-2.204381561E1,-9.948760271E-1,-4.883764648E1
4.429598479E1,-2.190622711E1,-1.034206271E0,-4.903326416E1
4.430599779E1,-2.202701569E1,-1.068956733E0,-4.874682617E1
4.431601179E1,-2.212291718E1,-6.469012499E-1,-4.878952026E1
4.432602579E1,-2.224150848E1,-7.098413706E-1,-4.895858765E1
4.433603979E1,-2.221987152E1,-6.278843880E-1,-4.905041504E1
4.434605379E1,-2.204998016E1,-8.383901119E-1,-4.898876953E1
4.435606679E1,-2.200746918E1,-7.161577940E-1,-4.898779297E1
4.436608079E1,-2.208917999E1,-7.624423504E-1,-4.880697632E1
4.437609479E1,-2.218193817E1,-9.251972437E-1,-4.899832153E1
4.438610879E1,-2.222515106E1,-8.930655718E-1,-4.893563843E1
4.439612279E1,-2.212972260E1,-7.564436197E-1,-4.904821777E1
4.440613579E1,-2.217040253E1,-1.010097384E0,-4.896420288E1
4.441614979E1,-2.207357025E1,-1.034019232E0,-4.837890625E1
4.442616379E1,-2.222608185E1,-9.831693172E-1,-4.916720581E1
4.443617779E1,-2.217807770E1,-9.597567320E-1,-4.897885132E1
4.444619179E1,-2.217173004E1,-8.264569044E-1,-4.924169922E1
4.445620479E1,-2.245058441E1,-9.011605978E-1,-4.948321533E1
4.446621879E1,-2.235912323E1,-9.787702560E-1,-4.960409546E1
4.447623279E1,-2.216138458E1,-1.089256525E0,-4.926943970E1
4.448624679E1,-2.220211029E1,-9.995561838E-1,-4.925875854E1
4.449625979E1,-2.194649506E1,-1.195293784E0,-4.915179443E1
4.450627379E1,-2.209267426E1,-9.677872658E-1,-4.926837158E1
4.451628779E1,-2.251247406E1,-7.683333158E-1,-4.948977661E1
4.452630179E1,-2.248909760E1,-9.717822075E-1,-4.945242310E1
4.453631579E1,-2.221230316E1,-1.006358266E0,-4.950418091E1
4.454632979E1,-2.251056671E1,-1.078463793E0,-4.959011841E1
4.455634279E1,-2.267118073E1,-1.089510560E0,-4.964886475E1
4.456635679E1,-2.255652618E1,-1.118492723E0,-4.957437134E1
4.457637079E1,-2.253362274E1,-1.016937375E0,-4.944964600E1
4.458638479E1,-2.263179779E1,-9.364557266E-1,-4.925897217E1
4.459639779E1,-2.235631561E1,-1.104153991E0,-4.955319214E1
4.460641179E1,-2.217653656E1,-1.343141556E0,-4.922476196E1
4.461642579E1,-2.234262848E1,-1.318690300E0,-4.936367798E1
4.462643979E1,-2.222518158E1,-1.148449898E0,-4.930960083E1
4.463645379E1,-2.235697174E1,-1.350967407E0,-4.934808350E1
4.464646679E1,-2.234458160E1,-1.301028728E0,-4.943258667E1
4.465648079E1,-2.202736664E1,-1.132343531E0,-4.973788452E1
4.466649479E1,-2.256681061E1,-9.411491156E-1,-4.938031006E1
4.467650879E1,-2.235886383E1,-9.445008039E-1,-4.923901367E1
4.468652279E1,-2.240126801E1,-1.068325043E0,-4.914071655E1
4.469653579E1,-2.235221100E1,-1.191997051E0,-4.909692383E1
4.470654979E1,-2.210375214E1,-1.101628661E0,-4.947631836E1
4.471656379E1,-2.219264984E1,-1.022758961E0,-4.925189209E1
4.472657779E1,-2.215209198E1,-9.567462206E-1,-4.944216919E1
4.473659179E1,-2.225258636E1,-8.629108667E-1,-4.940994263E1
4.474660479E1,-2.228118134E1,-9.932965040E-1,-4.952694702E1
4.475661879E1,-2.217684174E1,-1.022611499E0,-4.954663086E1
4.476663279E1,-2.221193695E1,-1.243248940E0,-4.942608643E1
4.477664679E1,-2.219033051E1,-1.067672014E0,-4.953991699E1
4.478666079E1,-2.208634186E1,-1.089135408E0,-4.945297241E1
4.479667379E1,-2.219959259E1,-8.917154074E-1,-4.937393188E1
4.480668779E1,-2.226009369E1,-1.011286259E0,-4.918176270E1
4.481670179E1,-2.243312836E1,-1.129490376E0,-4.923489380E1
4.482671579E1,-2.232857513E1,-1.048165202E0,-4.919918823E1
4.483672979E1,-2.228246307E1,-7.989599705E-1,-4.913354492E1
4.484674279E1,-2.228963470E1,-1.001796007E0,-4.918444824E1
4.485675679E1,-2.205553436E1,-1.038872004E0,-4.895230103E1
4.486677079E1,-2.225402069E1,-1.057502031E0,-4.926986694E1
4.487678479E1,-2.225402069E1,-1.057502031E0,-4.926986694E1
4.488679879E1,-2.223491669E1,-7.966178656E-1,-4.921292114E1
4.489681179E1,-2.215851593E1,-7.310022116E-1,-4.941601562E1
4.490682579E1,-2.228006744E1,-8.197298050E-1,-4.930175781E1
4.491683979E1,-2.220380402E1,-6.964050531E-1,-4.941357422E1
4.492685379E1,-2.213268280E1,-1.000520110E0,-4.923010254E1
4.493686779E1,-2.227368927E1,-7.621814013E-1,-4.900552368E1
4.494688079E1,-2.244879913E1,-7.039649487E-1,-4.915548706E1
4.495689479E1,-2.224553680E1,-6.531088352E-1,-4.915371704E1
4.496690879E1,-2.214719391E1,-8.676413298E-1,-4.897711182E1
4.497692279E1,-2.222234344E1,-8.999683857E-1,-4.883224487E1
4.498693679E1,-2.236534882E1,-6.662226915E-1,-4.890921021E1
4.499694979E1,-2.234023285E1,-7.343779802E-1,-4.847784424E1
4.500696379E1,-2.251294708E1,-9.073199034E-1,-4.869601440E1
4.501697779E1,-2.220804596E1,-6.181123257E-1,-4.952517700E1
4.502699179E1,-2.220360565E1,-7.005671263E-1,-4.898434448E1
4.503700579E1,-2.224677277E1,-5.761119127E-1,-4.908255005E1
4.504701879E1,-2.212210846E1,-5.433870554E-1,-4.909628296E1
4.505703279E1,-2.223859406E1,-7.121785879E-1,-4.912738037E1
4.506704679E1,-2.206737518E1,-6.567565203E-1,-4.885317993E1
4.507706079E1,-2.198004913E1,-8.808617592E-1,-4.906210327E1
4.508707479E1,-2.235633087E1,-7.713419199E-1,-4.934121704E1
4.509708779E1,-2.226148224E1,-7.316789627E-1,-4.951885986E1
4.510710179E1,-2.214586639E1,-8.457169533E-1,-4.976828003E1
4.511711129E1,-2.220256805E1,-7.303816080E-1,-4.976077271E1
4.512712529E1,-2.230533600E1,-6.065603495E-1,-4.945928955E1
4.513713929E1,-2.252243805E1,-6.832522154E-1,-4.956365967E1
4.514715229E1,-2.228029633E1,-7.140960693E-1,-4.925473022E1
4.515716629E1,-2.229685211E1,-9.050188065E-1,-4.898614502E1
4.516718029E1,-2.228189850E1,-8.467260599E-1,-4.887011719E1
4.517719429E1,-2.230593109E1,-7.204406261E-1,-4.895843506E1
4.518720829E1,-2.258245087E1,-8.765108585E-1,-4.925283813E1
4.519722129E1,-2.271721649E1,-7.856153250E-1,-4.947869873E1
4.520723529E1,-2.237128448E1,-1.008968592E0,-4.942938232E1
4.521724929E1,-2.234000397E1,-8.928270340E-1,-4.940826416E1
4.522726329E1,-2.229679108E1,-1.007312536E0,-4.937255859E1
4.523727729E1,-2.233365631E1,-7.937842607E-1,-4.870666504E1
4.524729029E1,-2.243625641E1,-1.057184339E0,-4.890310669E1
4.525730429E1,-2.224018097E1,-1.103070259E0,-4.874911499E1
4.526731829E1,-2.232292938E1,-9.192490578E-1,-4.887982178E1
4.527733229E1,-2.250853729E1,-8.313565254E-1,-4.888568115E1
4.528734629E1,-2.241988373E1,-1.065901995E0,-4.887335205E1
4.529735929E1,-2.245435333E1,-8.341362476E-1,-4.866372681E1
4.530737329E1,-2.254219818E1,-7.390387058E-1,-4.892587280E1
4.531738729E1,-2.276097870E1,-8.354765177E-1,-4.877249146E1
4.532740129E1,-2.257270050E1,-8.751386404E-1,-4.881164551E1
4.533741429E1,-2.270270538E1,-7.244991064E-1,-4.881802368E1
4.534742829E1,-2.255644989E1,-7.174409628E-1,-4.893298340E1
4.535744229E1,-2.255449677E1,-8.650577068E-1,-4.906118774E1
4.536745629E1,-2.232312775E1,-8.510717154E-1,-4.894262695E1
4.537747029E1,-2.247733307E1,-8.152819872E-1,-4.901315308E1
4.538748429E1,-2.230721283E1,-5.834248066E-1,-4.931137085E1
4.539749729E1,-2.246962738E1,-9.211422205E-1,-4.939669800E1
4.540751129E1,-2.210187531E1,-9.737704992E-1,-4.935189819E1
4.541752529E1,-2.245580292E1,-7.830153704E-1,-4.947402954E1
4.542753929E1,-2.239696503E1,-1.047809958E0,-4.929962158E1
4.543755229E1,-2.221183014E1,-1.090654254E0,-4.952777100E1
4.544756629E1,-2.230373383E1,-1.070067406E0,-4.924313354E1
4.545758029E1,-2.226435089E1,-1.173444629E0,-4.899978638E1
4.546759429E1,-2.262532806E1,-1.152216554E0,-4.908843994E1
4.547760829E1,-2.240592194E1,-1.293671608E0,-4.932723999E1
4.548762129E1,-2.248572540E1,-1.131188393E0,-4.922918701E1
4.549763529E1,-2.238054657E1,-1.382164717E0,-4.940112305E1
4.550764929E1,-2.218347931E1,-1.167989016E0,-4.939556885E1
4.551766329E1,-2.234375763E1,-1.013995647E0,-4.935238647E1
4.552767729E1,-2.226943207E1,-1.151940703E0,-4.918133545E1
4.553769029E1,-2.245330048E1,-8.992857933E-1,-4.945037842E1
4.554770429E1,-2.229027557E1,-9.119766951E-1,-4.914721680E1
4.555771829E1,-2.255113983E1,-9.713147879E-1,-4.937033081E1
4.556773229E1,-2.234844208E1,-1.028417468E0,-4.910449219E1
4.557774629E1,-2.241895294E1,-1.059253216E0,-4.898431396E1
4.558775929E1,-2.243662262E1,-1.051666260E0,-4.919375610E1
4.559777329E1,-2.235314178E1,-7.661386728E-1,-4.918319702E1
4.560778729E1,-2.233522797E1,-8.954770565E-1,-4.910034180E1
4.561780129E1,-2.245172882E1,-1.004071593E0,-4.925552368E1
4.562781529E1,-2.249600983E1,-9.943602085E-1,-4.953942871E1
4.563782829E1,-2.234449005E1,-8.443067074E-1,-4.979229736E1
4.564784229E1,-2.244350433E1,-8.546736240E-1,-4.939929199E1
4.565785629E1,-2.235395050E1,-8.169949055E-1,-4.948220825E1
4.566787029E1,-2.213501740E1,-7.558174133E-1,-4.976434326E1
4.567788429E1,-2.213109589E1,-7.865343094E-1,-4.955957031E1
4.568789729E1,-2.210068512E1,-5.775353909E-1,-4.934506226E1
4.569791129E1,-2.210108185E1,-6.590323448E-1,-4.971762085E1
4.570792529E1,-2.214319611E1,-8.596338034E-1,-4.945318604E1
4.571793929E1,-2.225688934E1,-7.143443823E-1,-4.935894775E1
4.572795329E1,-2.225730133E1,-6.682343483E-1,-4.944223022E1
4.573796629E1,-2.223079681E1,-7.787127495E-1,-4.927069092E1
4.574798029E1,-2.234545135E1,-6.752015352E-1,-4.942749023E1
4.575799429E1,-2.210625458E1,-9.914288521E-1,-4.917431641E1
4.576800829E1,-2.235945892E1,-1.046313405E0,-4.908300781E1
4.577802229E1,-2.237752533E1,-9.642686844E-1,-4.941769409E1
4.578803529E1,-2.222644806E1,-1.024992943E0,-4.954437256E1
4.579804929E1,-2.249889374E1,-9.613008499E-1,-4.950643921E1
4.580806329E1,-2.218325043E1,-1.089829803E0,-4.938943481E1
4.581807729E1,-2.223226166E1,-1.209513903E0,-4.985232544E1
4.582809129E1,-2.213539886E1,-1.076420546E0,-4.976037598E1
4.583810429E1,-2.214293671E1,-9.763306379E-1,-4.966104126E1
4.584811829E1,-2.217058563E1,-9.407705069E-1,-4.942391968E1
4.585813229E1,-2.231320953E1,-1.007542014E0,-4.921307373E1
4.586814629E1,-2.211336517E1,-7.221752405E-1,-4.920809937E1
4.587816029E1,-2.215673065E1,-8.536770344E-1,-4.908303833E1
4.588817329E1,-2.197780609E1,-9.539361000E-1,-4.920916748E1
4.589818729E1,-2.205573273E1,-1.009575248E0,-4.946084595E1
4.590820129E1,-2.205573273E1,-1.009575248E0,-4.946084595E1
4.591821529E1,-2.208881378E1,-1.123643637E0,-4.943121338E1
4.592822929E1,-2.241162872E1,-9.688011408E-1,-4.961846924E1
4.593824229E1,-2.250992584E1,-7.311582565E-1,-4.925183105E1
4.594825629E1,-2.229654694E1,-9.800429344E-1,-4.894479370E1
4.595827029E1,-2.217356110E1,-9.313695431E-1,-4.899511719E1
4.596828429E1,-2.197083282E1,-1.149677992E0,-4.953579712E1
4.597829829E1,-2.197257233E1,-7.783584595E-1,-4.942657471E1
4.598831129E1,-2.199646759E1,-8.276953697E-1,-4.954193115E1
4.599832529E1,-2.204389191E1,-7.064660788E-1,-4.920645142E1
4.600833929E1,-2.233158112E1,-7.743769884E-1,-4.909310913E1
4.601835329E1,-2.222469330E1,-7.358829975E-1,-4.893310547E1
4.602836729E1,-2.221018219E1,-8.260202408E-1,-4.906546021E1
4.603838029E1,-2.238001251E1,-8.215023279E-1,-4.879479980E1
4.604839429E1,-2.228293610E1,-9.243987799E-1,-4.889755249E1
4.605840829E1,-2.223012543E1,-9.028592110E-1,-4.863293457E1
4.606842229E1,-2.221840668E1,-9.896676540E-1,-4.848516846E1
4.607843629E1,-2.232656097E1,-8.880978823E-1,-4.895092773E1
4.608845029E1,-2.217021942E1,-8.159629107E-1,-4.920303345E1
4.609846329E1,-2.222138214E1,-9.301359653E-1,-4.923461914E1
4.610847829E1,-2.230554962E1,-8.394327164E-1,-4.922323608E1
4.611849229E1,-2.240076447E1,-8.608839512E-1,-4.934069824E1
4.612850629E1,-2.231070709E1,-1.053849220E0,-4.908438110E1
4.613852029E1,-2.252376556E1,-7.769228220E-1,-4.911953735E1
4.614853329E1,-2.237377167E1,-6.954979897E-1,-4.928417969E1
4.615854729E1,-2.229863739E1,-7.140663862E-1,-4.922640991E1
4.616856129E1,-2.247505951E1,-9.686287642E-1,-4.935299683E1
4.617857529E1,-2.247339630E1,-9.931693077E-1,-4.901828003E1
4.618858929E1,-2.257750702E1,-9.493180513E-1,-4.879724121E1
4.619860229E1,-2.232358551E1,-9.764298201E-1,-4.932983398E1
4.620861629E1,-2.243390656E1,-9.013593197E-1,-4.877725220E1
4.621863029E1,-2.230242157E1,-1.087200880E0,-4.887054443E1
4.622864429E1,-2.215103912E1,-1.054664612E0,-4.875976562E1
4.623865729E1,-2.216716766E1,-9.721800089E-1,-4.867636108E1
4.624867129E1,-2.224394989E1,-1.076181054E0,-4.892767334E1
4.625868529E1,-2.232707977E1,-1.123279095E0,-4.897473145E1
4.626869929E1,-2.221970367E1,-1.062913299E0,-4.873971558E1
4.627871329E1,-2.222025299E1,-9.993396997E-1,-4.890136719E1
4.628872729E1,-2.256461334E1,-9.719674587E-1,-4.882748413E1
4.629874029E1,-2.230973053E1,-9.357299805E-1,-4.909094238E1
4.630875429E1,-2.241049957E1,-9.929208755E-1,-4.912603760E1
4.631876829E1,-2.254401398E1,-1.017898083E0,-4.863992310E1
4.632878229E1,-2.237114716E1,-1.121646047E0,-4.927996826E1
4.633879629E1,-2.226648712E1,-1.305613279E0,-4.879660034E1
4.634880929E1,-2.214058685E1,-1.298075914E0,-4.878454590E1
4.635882329E1,-2.226601410E1,-9.950641394E-1,-4.912329102E1
4.636883729E1,-2.245526886E1,-9.761867523E-1,-4.894836426E1
4.637885129E1,-2.255196381E1,-1.030491710E0,-4.905178833E1
4.638886529E1,-2.250089264E1,-1.030654192E0,-4.932913208E1
4.639887829E1,-2.235163116E1,-1.004043579E0,-4.939224243E1
4.640889229E1,-2.227788544E1,-1.064356446E0,-4.913671875E1
4.641890629E1,-2.237303925E1,-9.677556753E-1,-4.911370850E1
4.642892029E1,-2.237602997E1,-1.008639932E0,-4.883325195E1
4.643893429E1,-2.253775787E1,-8.513618708E-1,-4.926248169E1
4.644894729E1,-2.246822357E1,-9.955329895E-1,-4.877066040E1
4.645896129E1,-2.259691620E1,-1.053550839E0,-4.926019287E1
4.646897529E1,-2.234983063E1,-1.123507977E0,-4.918191528E1
4.647898929E1,-2.227501678E1,-1.136847019E0,-4.900729370E1
4.648900329E1,-2.244252777E1,-1.061578870E0,-4.902328491E1
4.649901629E1,-2.257929230E1,-1.027155876E0,-4.898458862E1
4.650903029E1,-2.232947540E1,-1.075573802E0,-4.894796753E1
4.651904429E1,-2.234352875E1,-9.675860405E-1,-4.911798096E1
4.652905829E1,-2.232448578E1,-9.584763050E-1,-4.890179443E1
4.653907229E1,-2.253682709E1,-9.184854031E-1,-4.937942505E1
4.654908529E1,-2.253420258E1,-1.102270603E0,-4.919747925E1
4.655909929E1,-2.255503082E1,-1.103665471E0,-4.881579590E1
4.656911329E1,-2.239191437E1,-1.303639412E0,-4.896719360E1
4.657912729E1,-2.237601471E1,-1.384219885E0,-4.930044556E1
4.658914129E1,-2.224036407E1,-1.332041025E0,-4.947213745E1
4.659915429E1,-2.252909088E1,-1.100387812E0,-4.935052490E1
4.660916829E1,-2.243254852E1,-1.111382127E0,-4.901889038E1
4.661918229E1,-2.276483917E1,-1.198302388E0,-4.870037842E1
4.662919629E1,-2.258414459E1,-1.186930537E0,-4.908648682E1
4.663921029E1,-2.263298798E1,-1.058487654E0,-4.933340454E1
4.664922329E1,-2.252535248E1,-9.665328264E-1,-4.911828613E1
4.665923729E1,-2.252628326E1,-1.280001879E0,-4.937536621E1
4.666925129E1,-2.251107025E1,-9.943629503E-1,-4.923577881E1
4.667926529E1,-2.237232208E1,-1.177136183E0,-4.907540894E1
4.668927929E1,-2.236881256E1,-9.254612923E-1,-4.952096558E1
4.669929229E1,-2.246349335E1,-9.201905727E-1,-4.920303345E1
4.670930629E1,-2.231562042E1,-8.417437077E-1,-4.909197998E1
4.671932029E1,-2.247631073E1,-1.058750033E0,-4.923577881E1
4.672933429E1,-2.239174652E1,-1.050355077E0,-4.939523315E1
4.673934829E1,-2.220162201E1,-1.094063997E0,-4.918914795E1
4.674936129E1,-2.232556915E1,-1.129307508E0,-4.936685181E1
4.675937529E1,-2.235301971E1,-1.285623312E0,-4.905950928E1
4.676938929E1,-2.244545746E1,-1.030599356E0,-4.944134521E1
4.677940329E1,-2.241681671E1,-1.094881773E0,-4.905758667E1
4.678941729E1,-2.257952118E1,-8.940495253E-1,-4.965380859E1
4.679943029E1,-2.251123810E1,-1.068691850E0,-4.932199097E1
4.680944429E1,-2.279808807E1,-9.701466560E-1,-4.929678345E1
4.681945829E1,-2.259795380E1,-9.064589739E-1,-4.928213501E1
4.682947229E1,-2.256066132E1,-8.601040840E-1,-4.940951538E1
4.683948629E1,-2.224565887E1,-8.067839146E-1,-4.886386108E1
4.684949929E1,-2.244821930E1,-7.687284946E-1,-4.906372070E1
4.685951329E1,-2.237804413E1,-7.620565891E-1,-4.892178345E1
4.686952729E1,-2.266181183E1,-6.359337568E-1,-4.933404541E1
4.687954129E1,-2.236496735E1,-9.234569073E-1,-4.937222290E1
4.688955529E1,-2.231237030E1,-1.115485787E0,-4.943270874E1
4.689956929E1,-2.272837067E1,-9.626151323E-1,-4.914117432E1
4.690958229E1,-2.254940033E1,-1.031290293E0,-4.939935303E1
4.691959629E1,-2.244698334E1,-7.827063799E-1,-4.904122925E1
4.692961029E1,-2.244698334E1,-7.827063799E-1,-4.904122925E1
4.693962429E1,-2.259059906E1,-8.462346792E-1,-4.918395996E1
4.694963829E1,-2.258924103E1,-9.022703171E-1,-4.931713867E1
4.695965129E1,-2.248349762E1,-8.269827366E-1,-4.957336426E1
4.696966529E1,-2.239260101E1,-7.763330936E-1,-4.964614868E1
4.697967929E1,-2.225186920E1,-8.738393784E-1,-4.934506226E1
4.698969329E1,-2.234297943E1,-1.217128277E0,-4.967190552E1
4.699970729E1,-2.233705902E1,-1.191273451E0,-4.928488159E1
4.700972029E1,-2.233849335E1,-8.103041649E-1,-4.935479736E1
4.701973429E1,-2.255815887E1,-1.067376852E0,-4.933087158E1
4.702974829E1,-2.252289581E1,-1.106822610E0,-4.910192871E1
4.703976229E1,-2.250418854E1,-1.104906440E0,-4.906600952E1
4.704977629E1,-2.238143158E1,-1.141333580E0,-4.927221680E1
4.705978929E1,-2.253017426E1,-9.897077084E-1,-4.912258911E1
4.706980329E1,-2.279529572E1,-1.023020029E0,-4.913214111E1
4.707981729E1,-2.268363190E1,-9.428699017E-1,-4.939596558E1
4.708983129E1,-2.260666656E1,-1.004482627E0,-4.923995972E1
4.709984529E1,-2.257863617E1,-1.112620950E0,-4.914068604E1
4.710985804E1,-2.260918427E1,-1.023365974E0,-4.918566895E1
4.711987204E1,-2.243938446E1,-9.666560888E-1,-4.932159424E1
4.712988604E1,-2.248224640E1,-1.021535277E0,-4.952593994E1
4.713990004E1,-2.270659637E1,-1.110171556E0,-4.933255005E1
4.714991404E1,-2.258155060E1,-9.047979116E-1,-4.951721191E1
4.715992704E1,-2.263393402E1,-9.650689363E-1,-4.950598145E1
4.716994104E1,-2.260698700E1,-1.062247753E0,-4.973678589E1
4.717995504E1,-2.253333282E1,-1.120612502E0,-4.927090454E1
4.718996904E1,-2.268140411E1,-1.179490328E0,-4.914669800E1
4.719998304E1,-2.272817230E1,-1.198223352E0,-4.882333374E1
