"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.041063079E1,-3.622033298E-1,-7.280153036E-2,-1.618571579E-1
4.042064479E1,-5.863525271E-1,-1.456411034E-1,-5.081079900E-2
4.043065779E1,-6.985199451E-1,-1.799490601E-1,4.882567376E-2
4.044067179E1,-6.696127057E-1,-2.201172560E-1,1.004161611E-1
4.045068579E1,-4.924095869E-1,-2.809940875E-1,1.004338562E-1
4.046069979E1,-2.177961171E-1,-3.479781747E-1,5.932210386E-2
4.047071379E1,5.817105249E-2,-3.704546392E-1,-5.486796610E-3
4.048072679E1,2.684369385E-1,-3.064565063E-1,-7.344081253E-2
4.049074079E1,3.863257766E-1,-1.771819293E-1,-1.355678141E-1
4.050075479E1,4.277741611E-1,-2.599375695E-2,-1.983561069E-1
4.051076879E1,4.232451022E-1,9.248222411E-2,-2.500658929E-1
4.052078179E1,3.926222026E-1,1.498842686E-1,-2.853434384E-1
4.053079579E1,3.531904817E-1,1.886168420E-1,-2.981937528E-1
4.054080979E1,2.928107679E-1,2.258371711E-1,-3.033110201E-1
4.055082379E1,2.278860211E-1,2.502576709E-1,-2.999809980E-1
4.056083779E1,1.709244549E-1,2.380643934E-1,-2.862513661E-1
4.057085079E1,1.367187798E-1,2.299402207E-1,-2.541458607E-1
4.058086479E1,1.086061895E-1,2.215728313E-1,-2.137427628E-1
4.059087879E1,9.539459646E-2,2.185279578E-1,-1.885525137E-1
4.060089279E1,7.883080095E-2,1.303312480E-1,-1.718473136E-1
4.061090579E1,3.382633626E-2,-5.490287393E-2,-1.436145902E-1
4.062091979E1,4.140492529E-4,-2.104464024E-1,-9.372585267E-2
4.063093379E1,-2.528097481E-2,-3.134257495E-1,-2.929329872E-2
4.064094779E1,-6.189837307E-2,-4.062637985E-1,4.468452558E-2
4.065096179E1,-9.678502381E-2,-4.871924222E-1,1.268363893E-1
4.066097479E1,-1.185342595E-1,-5.184264779E-1,1.902420074E-1
4.067098879E1,-1.166341305E-1,-5.185649395E-1,2.299502641E-1
4.068100279E1,-9.299537539E-2,-3.452666700E-1,2.419113219E-1
4.069101679E1,-6.705842912E-2,-1.548575014E-1,2.171451896E-1
4.070103079E1,-4.639549553E-2,3.376062587E-2,1.936241388E-1
4.071104379E1,-3.427797928E-2,1.750503927E-1,1.942526400E-1
4.072105779E1,-4.929234460E-2,2.821872532E-1,1.981640160E-1
4.073107179E1,-8.806416392E-2,3.617292047E-1,2.059479654E-1
4.074108579E1,-1.398549229E-1,4.237009585E-1,2.136058807E-1
4.075109879E1,-1.931104809E-1,4.749935865E-1,2.200398147E-1
4.076111279E1,-2.299643755E-1,5.200129747E-1,2.168909013E-1
4.077112679E1,-2.584271729E-1,5.690063834E-1,1.997662634E-1
4.078114079E1,-2.848998010E-1,5.312044024E-1,1.607743949E-1
4.079115479E1,-3.170413971E-1,4.826438129E-1,1.009851098E-1
4.080116779E1,-3.470315337E-1,4.125153124E-1,3.703569248E-2
4.081118179E1,-3.339879513E-1,3.228635788E-1,-1.248606108E-2
4.082119579E1,-2.689636946E-1,2.568422258E-1,-3.756318614E-2
4.083120979E1,-1.617477089E-1,2.151312232E-1,-5.657523125E-2
4.084122279E1,-5.772597343E-2,2.115982622E-1,-8.815633506E-2
4.085123679E1,4.736410081E-2,2.586525977E-1,-1.319237947E-1
4.086125079E1,1.194665208E-1,3.468866050E-1,-1.867175400E-1
4.087126479E1,1.505853683E-1,4.758886397E-1,-2.421562821E-1
4.088127879E1,1.616097838E-1,5.951309204E-1,-2.800597250E-1
4.089129179E1,1.328948289E-1,6.749149561E-1,-2.952843010E-1
4.090130579E1,5.110435933E-2,6.929543614E-1,-2.882618010E-1
4.091131979E1,-7.384593785E-2,6.698588133E-1,-2.688843608E-1
4.092133379E1,-2.087699324E-1,6.099888086E-1,-2.495138347E-1
4.093134779E1,-3.645176291E-1,4.394564331E-1,-2.238261104E-1
4.094136079E1,-5.170999765E-1,2.277407050E-1,-1.932186782E-1
4.095137479E1,-6.633461118E-1,2.890472859E-2,-1.636516601E-1
4.096138879E1,-8.088939786E-1,-1.864262223E-1,-1.354708970E-1
4.097140279E1,-9.578555226E-1,-2.732553482E-1,-1.088438407E-1
4.098141579E1,-1.095453501E0,-2.132434249E-1,-9.651127458E-2
4.099142979E1,-1.195794106E0,-1.845912077E-2,-7.563293725E-2
4.100144379E1,-1.230378985E0,1.720873863E-1,-3.448417038E-2
4.101145779E1,-1.204651594E0,3.263623118E-1,1.565313712E-2
4.102147179E1,-1.126818061E0,4.072718024E-1,6.616371870E-2
4.103148479E1,-1.016456366E0,4.018852413E-1,1.053385735E-1
4.104149879E1,-8.909861445E-1,3.713307977E-1,1.303579062E-1
4.105151279E1,-7.465664148E-1,3.377498686E-1,1.351238340E-1
4.106152679E1,-5.728399158E-1,2.756406963E-1,1.085092723E-1
4.107153979E1,-3.893832862E-1,1.884326339E-1,5.959630013E-2
4.108155379E1,-1.967858672E-1,6.306593120E-2,-2.644703723E-3
4.109156779E1,-6.239905022E-3,-8.227082342E-2,-8.133386075E-2
4.110158179E1,1.554834694E-1,-7.812348008E-2,-1.407814771E-1
4.111159533E1,2.615392804E-1,-7.347071171E-2,-1.705453396E-1
4.112160833E1,3.375712037E-1,-1.397237629E-1,-1.730609536E-1
4.113162233E1,3.910906911E-1,-2.350014448E-1,-1.623355597E-1
4.114163633E1,4.132063985E-1,-3.158467710E-1,-1.701844335E-1
4.115165033E1,3.754582405E-1,-3.293525577E-1,-1.801041514E-1
4.116166433E1,2.503373325E-1,-2.789109349E-1,-1.788106561E-1
4.117167733E1,6.424108148E-2,-3.065722585E-1,-1.663838923E-1
4.118169133E1,-1.486051381E-1,-4.095362127E-1,-1.486997008E-1
4.119170533E1,-3.931440711E-1,-6.100206375E-1,-1.567045599E-1
4.120171933E1,-6.875010729E-1,-7.911968231E-1,-1.615134329E-1
4.121173233E1,-1.021774888E0,-6.673922539E-1,-1.654902697E-1
4.122174633E1,-1.381331444E0,-4.847268760E-1,-1.716690660E-1
4.123176033E1,-1.734857202E0,-3.304826617E-1,-1.642668545E-1
4.124177433E1,-2.052675724E0,-1.887827814E-1,-1.115674302E-1
4.125178833E1,-2.272205591E0,-1.898953915E-1,-2.075012773E-3
4.126180133E1,-1.852622986E0,-8.220204115E-1,1.688970029E-1
4.127181533E1,-3.325455487E-1,-1.569905400E0,3.113153577E-1
4.128182933E1,9.335550070E-1,-7.123179436E-1,2.667151392E-1
4.129184333E1,1.030523419E0,-8.543997258E-2,1.533587873E-1
4.130185633E1,7.396983504E-1,-3.030670881E-1,1.161328629E-1
4.131187033E1,4.643533826E-1,-8.038882613E-1,1.408382207E-1
4.132188433E1,3.893438578E-1,-1.229905367E0,2.057304084E-1
4.133189833E1,5.679404736E-1,-1.527254462E0,2.388177812E-1
4.134191233E1,9.675022364E-1,-1.521504402E0,1.955390126E-1
4.135192533E1,1.351673007E0,-1.240563393E0,7.790451497E-2
4.136193933E1,1.441092372E0,-1.054486990E0,-7.832290977E-2
4.137195333E1,1.213742256E0,-1.057355404E0,-2.245210707E-1
4.138196733E1,8.529102802E-1,-1.000871062E0,-3.203014135E-1
4.139198133E1,4.944415987E-1,-8.652380705E-1,-3.619365394E-1
4.140199433E1,2.425321490E-1,-6.340831518E-1,-3.476417363E-1
4.141200833E1,1.286515445E-1,-3.766933978E-1,-2.834994197E-1
4.142202233E1,7.404582202E-2,-2.085704207E-1,-1.827813238E-1
4.143203633E1,1.745286956E-2,-1.237215325E-1,-6.468989700E-2
4.144204933E1,-4.609467834E-2,-3.895284981E-2,-2.883250359E-3
4.145206333E1,-7.777462900E-2,3.085808828E-2,-1.809765585E-3
4.146207733E1,-7.408694923E-2,4.419067129E-2,-2.281624638E-2
4.147209133E1,-4.040264338E-2,4.126381874E-2,-6.880207360E-2
4.148210533E1,-1.978684589E-2,1.238377299E-4,-1.490239501E-1
4.149211833E1,3.586377949E-3,-1.583954319E-2,-2.386239469E-1
4.150213233E1,2.618489973E-2,-3.973562270E-3,-2.960329056E-1
4.151214633E1,4.104299843E-2,-2.731633838E-3,-2.921169698E-1
4.152216033E1,3.967200220E-2,-2.179081179E-2,-2.321260571E-1
4.153217433E1,4.247643799E-2,-3.758230805E-2,-1.301405430E-1
4.154218733E1,2.850868925E-2,-5.810835585E-2,-2.579550818E-2
4.155220133E1,9.213665500E-3,-5.189376697E-2,4.894154519E-2
4.156221533E1,-2.166701853E-2,-5.963561125E-3,6.071990728E-2
4.157222933E1,-5.613506585E-2,3.154971451E-2,1.886613667E-2
4.158224233E1,-8.884534240E-2,3.425601870E-2,-2.880684473E-2
4.159225633E1,-8.320763707E-2,3.191652894E-2,-5.846668780E-2
4.160227033E1,-4.453507811E-2,3.846337646E-2,-6.421458721E-2
4.161228433E1,6.768287160E-3,4.088024795E-2,-4.163523391E-2
4.162229833E1,4.680252448E-2,3.437601030E-2,-8.316691965E-3
4.163231133E1,4.610520601E-2,9.488968179E-3,1.603898592E-2
4.164232533E1,1.392063778E-2,9.398154914E-3,-3.987452947E-3
4.165233933E1,-4.370275419E-3,3.526001796E-2,-2.943187021E-2
4.166235333E1,-1.550601702E-2,7.062812895E-2,-3.765438125E-2
4.167236733E1,-6.303867325E-3,1.077983826E-1,-3.973668814E-2
4.168238033E1,1.903557777E-2,1.486203820E-1,-3.749217466E-2
4.169239433E1,5.149693042E-2,1.526699960E-1,-2.750925533E-2
4.170240833E1,7.497988641E-2,1.172251850E-1,-1.523447968E-2
4.171242233E1,8.635021746E-2,6.886037439E-2,-8.202658966E-3
4.172243533E1,9.252022952E-2,2.891588956E-2,-1.181005500E-4
4.173244933E1,8.577576280E-2,1.385728456E-2,1.093510911E-2
4.174246333E1,7.212918997E-2,9.134966880E-3,2.465544827E-2
4.175247733E1,6.031747162E-2,-2.038814593E-3,4.344126582E-2
4.176249133E1,5.276341736E-2,4.772486165E-3,6.261789054E-2
4.177250433E1,2.412656881E-2,2.316715941E-2,7.521948963E-2
4.178251833E1,-7.657992188E-3,3.110737540E-2,6.397136301E-2
4.179253233E1,-4.377528653E-2,2.753559873E-2,4.351909459E-2
4.180254633E1,-6.337428838E-2,3.330560401E-2,2.988664061E-2
4.181256033E1,-5.634264275E-2,3.967915103E-2,1.775620505E-2
4.182257333E1,-2.152873576E-2,6.025606766E-2,1.903738594E-3
4.183258733E1,2.200771123E-2,7.215070724E-2,-3.512135893E-2
4.184260133E1,5.824614316E-2,6.500997394E-2,-7.581446320E-2
4.185261533E1,8.393929154E-2,4.376987740E-2,-1.089564413E-1
4.186262833E1,9.957364202E-2,3.746297956E-2,-1.333613843E-1
4.187264233E1,1.149647534E-1,7.471787184E-2,-1.629882455E-1
4.188265633E1,1.694109440E-1,1.646195352E-1,-2.157446593E-1
4.189267033E1,2.480159402E-1,2.304918766E-1,-2.433611006E-1
4.190268433E1,3.452282548E-1,2.485353351E-1,-2.396995127E-1
4.191269733E1,3.979457915E-1,3.092112243E-1,-2.189543545E-1
4.192271133E1,3.611201346E-1,3.658361435E-1,-2.043194771E-1
4.193272533E1,2.145875841E-1,4.429087341E-1,-1.857854426E-1
4.194273933E1,7.287392393E-3,5.046472549E-1,-1.591485143E-1
4.195275333E1,-7.362353802E-2,5.109454989E-1,-1.307642609E-1
4.196276633E1,1.217286102E-2,5.306174755E-1,-8.166436851E-2
4.197278033E1,1.120041609E-1,5.667887330E-1,-4.017262533E-2
4.198279433E1,1.310263127E-1,6.043542624E-1,-2.490552142E-2
4.199280833E1,9.370399266E-2,6.093145609E-1,-1.460140944E-2
4.200282133E1,7.435239851E-2,5.047641993E-1,1.157000661E-2
4.201283533E1,7.781713456E-2,3.157286942E-1,4.380561039E-2
4.202284933E1,6.005172059E-2,1.461420357E-1,6.500730664E-2
4.203286333E1,1.384455338E-2,5.062363297E-2,8.102815598E-2
4.204287733E1,-1.349279471E-2,-4.452665336E-3,7.860574871E-2
4.205289033E1,-1.233709417E-2,-2.988897823E-2,6.153321266E-2
4.206290433E1,-1.180739142E-2,-2.862291224E-2,2.414163388E-2
4.207291833E1,-1.258247159E-2,-2.582266741E-2,-7.385929115E-3
4.208293233E1,-2.950883005E-3,-1.708590239E-2,-8.421366103E-3
4.209294633E1,-2.036317252E-3,-5.356064066E-3,1.129515236E-3
4.210295933E1,-3.085869364E-3,9.694760665E-4,-1.633514185E-3
4.211297792E1,1.278446987E-3,7.910583168E-3,-5.022361409E-3
4.212299192E1,-2.748519182E-3,-2.303172369E-3,4.282457288E-3
4.213300592E1,-1.319899317E-2,-2.081725746E-2,2.608388104E-2
4.214301992E1,-2.037354931E-2,-3.602683544E-2,3.998025507E-2
4.215303292E1,-2.004649490E-2,-3.923233226E-2,5.837795511E-2
4.216304692E1,-1.613404416E-2,-4.985168576E-2,8.358824253E-2
4.217306092E1,-1.488678437E-2,-4.736981541E-2,1.011824086E-1
4.218307492E1,-1.681970619E-2,-3.562580794E-2,1.096861437E-1
4.219308792E1,-5.771040916E-3,-1.248823572E-2,1.064336002E-1
4.220310192E1,-4.023475107E-3,6.967221387E-3,9.796234965E-2
4.221311592E1,-7.477868348E-4,8.664453402E-3,9.267730266E-2
4.222312992E1,1.658019610E-3,-1.563400030E-2,9.448929131E-2
4.223314392E1,-1.264660619E-2,-4.242559895E-2,1.192302480E-1
4.224315692E1,-2.824953385E-2,-5.240366608E-2,1.762522608E-1
4.225317092E1,-4.468268901E-2,-1.219729334E-2,2.410244495E-1
4.226318492E1,-3.851614147E-2,1.101201866E-3,2.871232331E-1
4.227319892E1,-2.406635135E-2,3.203531494E-3,3.054851592E-1
4.228321292E1,-7.666606922E-3,5.015279166E-3,2.889096439E-1
4.229322592E1,-8.494627662E-3,1.490788441E-2,2.619134784E-1
4.230323992E1,-7.693282794E-3,2.776242793E-2,2.191050351E-1
4.231325392E1,-3.793796524E-3,4.094555974E-2,1.611955762E-1
4.232326792E1,2.840404399E-3,4.436825588E-2,9.326498955E-2
4.233328092E1,5.261749029E-4,3.137062490E-2,3.266650811E-2
4.234329492E1,5.724399351E-3,3.239754215E-2,3.396504559E-3
4.235330892E1,6.092715077E-3,2.996703982E-2,6.507236511E-3
4.236332292E1,1.449227333E-3,1.890506595E-2,1.220000908E-2
4.237333692E1,-4.336666316E-4,5.058119074E-3,1.454370655E-2
4.238334992E1,7.272055373E-4,5.437352695E-3,5.394949112E-3
4.239336392E1,3.403004259E-3,3.262152663E-3,3.967802040E-3
4.240337792E1,-1.955542248E-3,6.337038241E-3,1.766166883E-3
4.241339192E1,1.786299981E-3,4.432416987E-3,-7.257427555E-3
4.242340592E1,3.912833519E-3,1.134624705E-3,-1.580803841E-2
4.243341892E1,2.325105481E-3,-3.599189222E-4,-1.931689121E-2
4.244343292E1,7.706288248E-3,1.867282670E-3,-2.964915521E-2
4.245344692E1,6.321343593E-3,7.413777523E-3,-3.814170510E-2
4.246346092E1,3.940210678E-3,6.887631025E-4,-2.816417068E-2
4.247347392E1,1.311626285E-3,-4.588529933E-3,-7.791746873E-3
4.248348792E1,1.009624451E-3,-4.463627469E-3,2.701107645E-3
4.249350192E1,1.371189021E-3,5.329537671E-4,2.069645096E-3
4.250351592E1,1.466264017E-3,6.392973009E-3,1.261375844E-3
4.251352992E1,2.594321966E-3,1.077510975E-2,2.131387591E-3
4.252354292E1,3.003116697E-3,7.619264070E-3,-4.695359152E-3
4.253355692E1,2.470247447E-3,9.491113946E-3,-5.449278280E-3
4.254357092E1,3.808752634E-3,1.151831169E-2,-1.270585880E-2
4.255358492E1,6.368630566E-3,8.344369009E-3,-1.690682024E-2
4.256359892E1,5.388854071E-3,6.143266335E-3,-2.478471771E-2
4.257361192E1,9.228249080E-3,1.222437061E-2,-3.525749594E-2
4.258362592E1,9.257276542E-3,1.885510981E-2,-4.990647733E-2
4.259363992E1,8.558068424E-3,1.984315738E-2,-4.605343565E-2
4.260365392E1,5.608883686E-3,1.596080139E-2,-4.101580009E-2
4.261366792E1,3.974501044E-3,1.096178219E-2,-3.551024571E-2
4.262368092E1,1.589640975E-3,7.261320017E-3,-4.197720066E-2
4.263369492E1,5.534040742E-3,-2.482440323E-6,-4.480943829E-2
4.264370892E1,-1.416011248E-3,-1.038667932E-2,-3.699359298E-2
4.265372292E1,2.314992249E-3,-1.497744583E-2,-2.945371717E-2
4.266373592E1,3.716880456E-3,-6.974646822E-3,-3.936626762E-2
4.267374992E1,4.219411872E-3,-1.296286471E-3,-5.562722683E-2
4.268376392E1,6.428769790E-3,4.160530400E-3,-7.717539370E-2
4.269377792E1,8.583676070E-3,8.791283704E-3,-8.773648739E-2
4.270379192E1,8.053440601E-3,9.480509907E-3,-8.799241483E-2
4.271380492E1,8.728487417E-3,7.597530261E-3,-6.171341240E-2
4.272381892E1,3.270134330E-4,-4.487894941E-3,-1.293255948E-2
4.273383292E1,-3.630011808E-3,-1.411103178E-2,1.475366857E-2
4.274384692E1,-2.072861884E-3,-6.613434758E-3,2.712984337E-3
4.275386092E1,-5.189133808E-4,-4.003129434E-4,2.078923397E-3
4.276387392E1,-1.327715348E-3,1.996265724E-3,1.623256598E-3
4.277388792E1,1.780566759E-3,5.119991489E-3,-5.609132815E-3
4.278390192E1,-7.957750931E-4,3.827026580E-3,-1.252642833E-2
4.279391592E1,2.498714253E-3,3.633843735E-3,-2.043490857E-2
4.280392992E1,3.303521313E-3,8.071642369E-4,-2.395826951E-2
4.281394292E1,2.212820575E-3,-7.215056103E-4,-2.166846581E-2
4.282395692E1,4.371312447E-3,4.394959658E-3,-1.355195045E-2
4.283397092E1,2.533906139E-3,7.056844421E-3,-1.146064140E-3
4.284398492E1,-1.892800443E-3,4.807539284E-3,1.083469857E-2
4.285399792E1,-3.864376340E-3,3.370989580E-3,8.206324652E-3
4.286401192E1,1.328521408E-3,8.358340710E-5,1.300107874E-2
4.287402592E1,-1.713247038E-3,-9.023589082E-3,1.596014947E-2
4.288403992E1,-6.321048364E-3,-8.224907331E-3,1.092810556E-2
4.289405392E1,-3.762292210E-3,3.624798963E-3,3.835606854E-3
4.290406692E1,2.825036645E-3,1.552593661E-3,3.632940352E-3
4.291408092E1,-7.688989863E-4,5.116169341E-3,3.128004959E-3
4.292409492E1,-1.878638286E-3,5.904997699E-3,1.710936893E-3
4.293410892E1,3.192977048E-3,5.770352203E-3,2.364350948E-3
4.294412292E1,-1.043046825E-3,3.120507114E-3,8.021406829E-4
4.295413592E1,-1.508804038E-3,1.296153525E-3,-4.167626612E-4
4.296414992E1,4.331730306E-4,2.526800381E-3,-5.220306106E-3
4.297416392E1,6.235121749E-3,3.538738005E-3,-5.297199357E-3
4.298417792E1,1.094155945E-3,-9.780866094E-5,-4.488663282E-3
4.299419192E1,-5.253776908E-4,-2.319277264E-3,-2.552287187E-3
4.300420492E1,3.351918422E-3,-6.632799283E-3,-6.087900139E-3
4.301421892E1,6.093308330E-4,-8.580926806E-5,-5.572320428E-3
4.302423292E1,2.567287534E-3,-3.280803561E-3,-1.259427704E-2
4.303424692E1,2.607773989E-3,-4.074873868E-4,-1.523723453E-2
4.304426092E1,5.260549486E-3,-2.976905089E-3,-7.864007726E-3
4.305427392E1,1.271304674E-3,-7.448921911E-3,-5.560140591E-3
4.306428792E1,6.712945178E-4,-6.453166250E-3,-1.080437563E-3
4.307430192E1,-2.733964939E-3,-3.556762123E-3,-1.512078568E-3
4.308431592E1,3.055008128E-4,7.098880596E-4,3.081918694E-4
4.309432892E1,-9.067635983E-4,5.255671218E-3,3.070385195E-3
4.310434292E1,2.258783206E-4,1.122914162E-2,3.061596770E-3
4.311435258E1,5.509559996E-3,3.221973404E-2,1.065433025E-5
4.312436658E1,4.325784743E-3,2.592348680E-2,-4.044541158E-3
4.313438058E1,4.887741990E-3,3.365109116E-2,-2.885345742E-2
4.314439358E1,1.185377315E-2,3.899925202E-2,-7.394024730E-2
4.315440758E1,1.633084193E-2,4.692126811E-2,-1.438197047E-1
4.316442158E1,3.538346849E-3,3.037931211E-2,-1.777310669E-1
4.317443558E1,4.702052101E-4,5.887247995E-2,-1.562510133E-1
4.318444958E1,2.022260427E-2,1.736230254E-1,-9.467393160E-2
4.319446258E1,5.619383976E-2,1.967209280E-1,-8.219099790E-2
4.320447658E1,4.314595088E-2,6.877493858E-2,-7.950174063E-2
4.321449058E1,-1.453109924E-2,-1.082318090E-2,-3.379067406E-2
4.322450458E1,-3.629182931E-3,4.331803415E-3,4.004375078E-3
4.323451858E1,9.045930579E-3,2.022540756E-2,-2.450422198E-2
4.324453158E1,1.643408090E-3,3.427544981E-2,-5.686109886E-2
4.325454558E1,8.255870081E-3,3.300838172E-2,-7.333274931E-2
4.326455958E1,1.953766681E-3,2.112030052E-2,-7.059954852E-2
4.327457358E1,-5.031913519E-3,3.297455609E-3,-5.352145433E-2
4.328458658E1,-3.239073325E-3,-2.631007461E-3,-3.364894539E-2
4.329460058E1,-5.649748724E-3,1.571881119E-3,-2.042230777E-2
4.330461458E1,-2.392170019E-3,-5.989898462E-3,-1.254707389E-2
4.331462858E1,-4.144722130E-3,-4.893321544E-3,-1.572474372E-3
4.332464258E1,-5.237683654E-3,-8.223338053E-3,7.754181977E-3
4.333465558E1,-2.912829164E-3,-6.397485267E-3,2.278394066E-3
4.334466958E1,1.558352262E-3,-4.504510202E-3,-6.138260011E-3
4.335468358E1,-5.878785159E-3,-3.046663012E-3,-1.348089986E-2
4.336469758E1,9.112106636E-4,-1.029046159E-2,-1.893691719E-2
4.337471158E1,-2.329560462E-3,-1.509276032E-2,-2.161177248E-2
4.338472458E1,3.786077723E-4,-1.326583233E-2,-2.493326738E-2
4.339473858E1,-5.814738572E-3,-1.851192303E-2,-1.161001064E-2
4.340475258E1,-4.982234444E-3,-1.570468396E-2,-6.779995747E-4
4.341476658E1,-1.098588109E-4,2.472408116E-3,-8.257520385E-4
4.342478058E1,-3.965583630E-3,2.615952399E-3,2.524238313E-3
4.343479358E1,-1.669700723E-3,-1.338489819E-3,1.143622026E-2
4.344480758E1,-3.707817756E-3,-2.350757364E-3,1.784325391E-2
4.345482158E1,-3.369906917E-4,-5.731514655E-3,1.779266074E-2
4.346483558E1,-1.162570436E-3,-5.738705397E-3,1.835618541E-2
4.347484958E1,-1.582292840E-3,-6.861790083E-3,1.828484610E-2
4.348486258E1,8.560977876E-4,-2.205253113E-3,1.259047445E-2
4.349487658E1,4.678511992E-3,2.326764166E-3,-1.513414551E-3
4.350489058E1,4.993751645E-5,-3.456290113E-3,7.284344174E-4
4.351490458E1,2.620686777E-3,-2.060793806E-3,2.645111410E-3
4.352491758E1,1.251555979E-3,-7.281480357E-4,-2.312629018E-3
4.353493158E1,4.081167281E-4,-2.261655638E-3,-8.732378483E-3
4.354494558E1,-2.278480213E-3,-6.001533009E-3,-6.774156820E-3
4.355495958E1,-2.203024924E-3,-9.617888369E-3,-2.445282415E-3
4.356497358E1,-9.894222021E-4,-1.116758119E-2,2.365185181E-3
4.357498658E1,-4.953911062E-3,-1.138606388E-2,3.642478725E-3
4.358500058E1,-1.877693459E-3,-6.804627832E-3,6.916834973E-3
4.359501458E1,8.609918877E-4,-3.493886441E-3,6.028176285E-3
4.360502858E1,2.205887809E-3,-4.742909223E-3,8.141128346E-3
4.361504258E1,-1.583817415E-3,-1.704956172E-3,5.224946421E-3
4.362505558E1,1.120356843E-3,1.163001871E-3,1.802251674E-3
4.363506958E1,-6.156759337E-4,1.013612840E-3,2.788743470E-3
4.364508358E1,3.792811185E-4,2.077545505E-3,4.257205874E-4
4.365509758E1,2.219419926E-3,9.316916112E-4,4.399307538E-3
4.366511158E1,-1.668262295E-3,4.451321438E-4,1.628526114E-2
4.367512458E1,-3.104173578E-3,7.860562764E-3,3.258807957E-2
4.368513858E1,1.804032363E-3,1.144144963E-2,7.919685543E-2
4.369515258E1,1.005367190E-2,3.402697667E-2,1.272253841E-1
4.370516658E1,6.056000479E-3,-1.236316189E-2,1.714532971E-1
4.371518058E1,-4.732696339E-2,-1.607645452E-1,1.404170841E-1
4.372519358E1,-6.418610364E-2,-2.088652253E-1,3.012226522E-2
4.373520758E1,-2.395175863E-3,-1.050096676E-1,-8.488776162E-3
4.374522158E1,1.723125577E-2,8.083929121E-2,-3.065932542E-2
4.375523558E1,5.112262443E-4,-1.442029607E-4,-2.347494941E-3
4.376524958E1,1.251584850E-3,-6.451367401E-3,8.374657482E-3
4.377526258E1,3.564739600E-4,7.538070902E-3,-4.117225297E-3
4.378527658E1,-1.681689173E-4,-3.608057508E-3,4.420070443E-3
4.379529058E1,-8.418131620E-4,-2.346234163E-3,-3.082074225E-3
4.380530458E1,-5.395440385E-4,4.737870768E-4,2.976883203E-3
4.381531758E1,3.317411989E-3,1.019930001E-3,1.070657745E-4
4.382533158E1,-1.838201657E-3,-1.203809399E-3,1.251753420E-4
4.383534558E1,-8.802926168E-4,-9.523183107E-4,-1.701246481E-3
4.384535958E1,1.724811271E-3,-2.677513985E-3,5.536517128E-4
4.385537358E1,1.449973322E-3,-8.913318161E-4,-9.962171316E-5
4.386538658E1,-1.486161724E-3,1.383540453E-3,-1.943061594E-3
4.387540058E1,2.134941518E-3,3.068619408E-4,2.077467507E-3
4.388541458E1,-1.061118208E-3,2.783660311E-4,5.663898773E-4
4.389542858E1,-6.966115907E-4,2.666837536E-4,-1.265483443E-3
4.390544258E1,-1.747228671E-3,-1.738942810E-3,-1.419147942E-3
4.391545558E1,3.280214965E-3,1.709693810E-3,-3.938041627E-4
4.392546958E1,-1.755021513E-4,-4.237643443E-4,1.823011320E-3
4.393548358E1,-2.031402197E-3,-2.961028367E-4,-1.120805740E-3
4.394549758E1,1.974258572E-3,3.414577805E-4,3.130398691E-4
4.395551158E1,-8.046710864E-4,2.232754603E-3,-2.812770661E-3
4.396552458E1,1.092565246E-3,6.939801387E-4,-1.818342134E-4
4.397553858E1,-3.576455638E-4,-3.634747118E-4,2.255123109E-3
4.398555258E1,-1.212786883E-3,5.574463867E-4,1.440195832E-3
4.399556658E1,-1.248578075E-3,1.006614417E-3,-9.850966744E-4
4.400558058E1,-1.896791626E-3,9.179310873E-4,4.604673013E-4
